[F2] training env filtered to 10/20 chronics (every 2th id held out for evaluation)
Initializing the distributed action 'mapper'... (takes a while with big action spaces)
[F2] training env filtered to 10/20 chronics (every 2th id held out for evaluation)
[F2] training env filtered to 10/20 chronics (every 2th id held out for evaluation)
[F2] training env filtered to 10/20 chronics (every 2th id held out for evaluation)
[F2] training env filtered to 10/20 chronics (every 2th id held out for evaluation)
[DTPO] it=35/150 step=349965 J_new=0.0034 kept mode=leaf gate=revert(1) cand=61.75% leaves=64 survival=62.51% best=62.51% std=46.1%
[DTPO] it=36/150 step=359964 J_new=0.0394 kept mode=full gate=revert(2) cand=29.63% leaves=64 survival=62.51% best=62.51% std=46.1%
[DTPO] it=37/150 step=369963 J_new=0.0029 kept mode=leaf gate=revert(3) cand=62.19% leaves=64 survival=62.51% best=62.51% std=46.1%
[DTPO] it=38/150 step=379962 J_new=0.0053 kept mode=leaf gate=revert(4) cand=52.85% leaves=64 survival=62.51% best=62.51% std=46.1%
[DTPO] it=39/150 step=389961 J_new=0.0043 kept mode=leaf gate=accept cand=62.51% leaves=64 survival=62.51% best=62.51% std=46.1%
[DTPO] it=40/150 step=399960 J_new=0.0029 kept mode=leaf gate=revert(1) cand=52.52% leaves=64 survival=62.51% best=62.51% std=46.1%
[DTPO] it=41/150 step=409959 J_new=0.0576 kept mode=full gate=revert(2) cand=41.55% leaves=64 survival=62.51% best=62.51% std=46.1%
[DTPO] it=42/150 step=419958 J_new=0.0100 kept mode=leaf gate=revert(3) cand=61.42% leaves=64 survival=62.51% best=62.51% std=46.1%
[DTPO] it=43/150 step=429957 J_new=0.0017 kept mode=leaf gate=revert(4) cand=53.42% leaves=64 survival=62.51% best=62.51% std=46.1%
[DTPO] it=44/150 step=439956 J_new=0.0047 kept mode=leaf gate=revert(5) cand=9.37% leaves=64 survival=62.51% best=62.51% std=46.1%
[DTPO] it=45/150 step=449955 J_new=0.0041 kept mode=leaf gate=revert(6) cand=58.47% leaves=64 survival=62.51% best=62.51% std=46.1%
[DTPO] it=46/150 step=459954 J_new=0.0271 kept mode=full gate=accept cand=63.35% leaves=64 survival=63.35% best=63.35% std=44.9%
[DTPO] it=47/150 step=469953 J_new=0.0158 kept mode=leaf gate=accept cand=63.35% leaves=64 survival=63.35% best=63.35% std=44.9%
[DTPO] it=48/150 step=479952 J_new=0.0123 kept mode=leaf gate=accept cand=63.35% leaves=64 survival=63.35% best=63.35% std=44.9%
[DTPO] it=49/150 step=489951 J_new=0.0107 kept mode=leaf gate=revert(1) cand=53.87% leaves=64 survival=63.35% best=63.35% std=44.9%
[DTPO] it=50/150 step=499950 J_new=0.0063 kept mode=leaf gate=accept cand=63.36% leaves=64 survival=63.36% best=63.36% std=44.9%
[DTPO] it=51/150 step=509949 J_new=0.0124 kept mode=full gate=revert(1) cand=31.41% leaves=64 survival=63.36% best=63.36% std=44.9%
[DTPO] it=52/150 step=519948 J_new=0.0042 kept mode=leaf gate=accept cand=63.36% leaves=64 survival=63.36% best=63.36% std=44.9%
[DTPO] it=53/150 step=529947 J_new=0.0052 kept mode=leaf gate=accept cand=63.36% leaves=64 survival=63.36% best=63.36% std=44.9%
[DTPO] it=54/150 step=539946 J_new=0.0052 kept mode=leaf gate=revert(1) cand=63.35% leaves=64 survival=63.36% best=63.36% std=44.9%
[DTPO] it=55/150 step=549945 J_new=0.0037 kept mode=leaf gate=accept cand=72.41% leaves=64 survival=72.41% best=72.41% std=42.2%
[DTPO] it=56/150 step=559944 J_new=0.0096 kept mode=full gate=accept cand=90.02% leaves=64 survival=90.02% best=90.02% std=29.9%
[DTPO] it=57/150 step=569943 J_new=0.0075 kept mode=leaf gate=accept cand=90.02% leaves=64 survival=90.02% best=90.02% std=29.9%
[DTPO] it=58/150 step=579942 J_new=0.0064 kept mode=leaf gate=accept cand=90.02% leaves=64 survival=90.02% best=90.02% std=29.9%
[DTPO] it=59/150 step=589941 J_new=0.0035 kept mode=leaf gate=accept cand=90.02% leaves=64 survival=90.02% best=90.02% std=29.9%
[DTPO] it=60/150 step=599940 J_new=0.0034 kept mode=leaf gate=accept cand=90.02% leaves=64 survival=90.02% best=90.02% std=29.9%
[DTPO] it=61/150 step=609939 J_new=0.0082 kept mode=full gate=revert(1) cand=29.54% leaves=64 survival=90.02% best=90.02% std=29.9%
[DTPO] it=62/150 step=619938 J_new=0.0824 kept mode=leaf gate=accept cand=90.02% leaves=64 survival=90.02% best=90.02% std=29.9%
[DTPO] it=63/150 step=629937 J_new=0.0041 kept mode=leaf gate=accept cand=90.02% leaves=64 survival=90.02% best=90.02% std=29.9%
[DTPO] it=64/150 step=639936 J_new=0.0040 kept mode=leaf gate=accept cand=90.02% leaves=64 survival=90.02% best=90.02% std=29.9%
[DTPO] it=65/150 step=649935 J_new=0.0040 kept mode=leaf gate=accept cand=90.02% leaves=64 survival=90.02% best=90.02% std=29.9%
