Detected IPython. Loading juliacall extension. See https://juliapy.github.io/PythonCall.jl/stable/compat/#IPython
[F2] training env filtered to 753/1004 chronics (every 4th id held out for evaluation)
Initializing the distributed action 'mapper'... (takes a while with big action spaces)
[F2] training env filtered to 753/1004 chronics (every 4th id held out for evaluation)
[F2] training env filtered to 753/1004 chronics (every 4th id held out for evaluation)
[F2] training env filtered to 753/1004 chronics (every 4th id held out for evaluation)
[F2] training env filtered to 753/1004 chronics (every 4th id held out for evaluation)
[DTPO] it=62/150 step=619938 J_new=0.0750 kept mode=full gate=revert(52) cand=27.76% leaves=16 survival=63.10% best=63.10% std=42.9%
[DTPO] it=63/150 step=629937 J_new=0.1405 kept mode=full gate=revert(53) cand=19.77% leaves=16 survival=63.10% best=63.10% std=42.9%
[DTPO] it=64/150 step=639936 J_new=0.1116 kept mode=full gate=revert(54) cand=11.99% leaves=16 survival=63.10% best=63.10% std=42.9%
[DTPO] it=65/150 step=649935 J_new=0.1566 kept mode=full gate=revert(55) cand=14.44% leaves=16 survival=63.10% best=63.10% std=42.9%
[DTPO] it=66/150 step=659934 J_new=0.1328 kept mode=full gate=revert(56) cand=39.08% leaves=16 survival=63.10% best=63.10% std=42.9%
[DTPO] it=67/150 step=669933 J_new=0.1220 kept mode=full gate=revert(57) cand=52.37% leaves=16 survival=63.10% best=63.10% std=42.9%
[DTPO] it=68/150 step=679932 J_new=0.0884 kept mode=full gate=revert(58) cand=11.93% leaves=16 survival=63.10% best=63.10% std=42.9%
[DTPO] it=69/150 step=689931 J_new=0.0948 kept mode=full gate=revert(59) cand=19.59% leaves=16 survival=63.10% best=63.10% std=42.9%
[DTPO] it=70/150 step=699930 J_new=0.1375 kept mode=full gate=revert(60) cand=6.58% leaves=16 survival=63.10% best=63.10% std=42.9%
[DTPO] it=71/150 step=709929 J_new=0.0671 kept mode=full gate=revert(61) cand=5.77% leaves=16 survival=63.10% best=63.10% std=42.9%
[DTPO] it=72/150 step=719928 J_new=0.0916 kept mode=full gate=revert(62) cand=52.37% leaves=16 survival=63.10% best=63.10% std=42.9%
[DTPO] it=73/150 step=729927 J_new=0.0790 kept mode=full gate=revert(63) cand=10.08% leaves=16 survival=63.10% best=63.10% std=42.9%
