Initializing the distributed action 'mapper'... (takes a while with big action spaces)
[DTPO] it=60/150 step=599940 J_new=0.0004 kept mode=leaf gate=revert(38) cand=22.64% leaves=32 survival=54.69% best=54.69% std=30.3%
[DTPO] it=61/150 step=609939 J_new=0.0006 kept mode=full gate=revert(39) cand=49.27% leaves=32 survival=54.69% best=54.69% std=30.3%
[DTPO] it=62/150 step=619938 J_new=0.0014 kept mode=leaf gate=revert(40) cand=18.23% leaves=32 survival=54.69% best=54.69% std=30.3%
[DTPO] it=63/150 step=629937 J_new=0.0014 kept mode=leaf gate=revert(41) cand=23.75% leaves=32 survival=54.69% best=54.69% std=30.3%
[DTPO] it=64/150 step=639936 J_new=0.0013 kept mode=leaf gate=revert(42) cand=18.57% leaves=32 survival=54.69% best=54.69% std=30.3%
[DTPO] it=65/150 step=649935 J_new=0.0016 kept mode=leaf gate=revert(43) cand=14.46% leaves=32 survival=54.69% best=54.69% std=30.3%
[DTPO] it=66/150 step=659934 J_new=0.0011 kept mode=full gate=revert(44) cand=7.76% leaves=32 survival=54.69% best=54.69% std=30.3%
[DTPO] it=67/150 step=669933 J_new=0.0002 kept mode=leaf gate=revert(45) cand=15.77% leaves=32 survival=54.69% best=54.69% std=30.3%
[DTPO] it=68/150 step=679932 J_new=0.0002 kept mode=leaf gate=revert(46) cand=47.20% leaves=32 survival=54.69% best=54.69% std=30.3%
[DTPO] it=69/150 step=689931 J_new=0.0002 kept mode=leaf gate=revert(47) cand=19.16% leaves=32 survival=54.69% best=54.69% std=30.3%
[DTPO] it=70/150 step=699930 J_new=0.0002 kept mode=leaf gate=revert(48) cand=26.13% leaves=32 survival=54.69% best=54.69% std=30.3%
[DTPO] it=71/150 step=709929 J_new=0.0005 kept mode=full gate=revert(49) cand=52.85% leaves=32 survival=54.69% best=54.69% std=30.3%
[DTPO] it=72/150 step=719928 J_new=0.0003 kept mode=leaf gate=revert(50) cand=14.65% leaves=32 survival=54.69% best=54.69% std=30.3%
[DTPO] it=73/150 step=729927 J_new=0.0003 kept mode=leaf gate=revert(51) cand=17.90% leaves=32 survival=54.69% best=54.69% std=30.3%
[DTPO] it=74/150 step=739926 J_new=0.0003 kept mode=leaf gate=revert(52) cand=17.00% leaves=32 survival=54.69% best=54.69% std=30.3%
[DTPO] it=75/150 step=749925 J_new=0.0002 kept mode=leaf gate=revert(53) cand=25.55% leaves=32 survival=54.69% best=54.69% std=30.3%
[DTPO] it=76/150 step=759924 J_new=0.0038 kept mode=full gate=revert(54) cand=48.12% leaves=32 survival=54.69% best=54.69% std=30.3%
[DTPO] it=77/150 step=769923 J_new=0.0005 kept mode=leaf gate=revert(55) cand=28.98% leaves=32 survival=54.69% best=54.69% std=30.3%
[DTPO] it=78/150 step=779922 J_new=0.0004 kept mode=leaf gate=revert(56) cand=14.55% leaves=32 survival=54.69% best=54.69% std=30.3%
[DTPO] it=79/150 step=789921 J_new=0.0005 kept mode=leaf gate=revert(57) cand=13.90% leaves=32 survival=54.69% best=54.69% std=30.3%
[DTPO] it=80/150 step=799920 J_new=0.0003 kept mode=leaf gate=revert(58) cand=36.12% leaves=32 survival=54.69% best=54.69% std=30.3%
[DTPO] it=81/150 step=809919 J_new=0.0014 kept mode=full gate=accept cand=54.85% leaves=32 survival=54.85% best=54.85% std=33.1%
[DTPO] it=82/150 step=819918 J_new=0.0028 kept mode=leaf gate=revert(1) cand=45.71% leaves=32 survival=54.85% best=54.85% std=33.1%
[DTPO] it=83/150 step=829917 J_new=0.0021 kept mode=leaf gate=revert(2) cand=48.37% leaves=32 survival=54.85% best=54.85% std=33.1%
[DTPO] it=84/150 step=839916 J_new=0.0019 kept mode=leaf gate=revert(3) cand=50.64% leaves=32 survival=54.85% best=54.85% std=33.1%
[DTPO] it=85/150 step=849915 J_new=0.0003 kept mode=leaf gate=revert(4) cand=46.82% leaves=32 survival=54.85% best=54.85% std=33.1%
[DTPO] it=86/150 step=859914 J_new=0.0019 kept mode=full gate=revert(5) cand=48.66% leaves=32 survival=54.85% best=54.85% std=33.1%
[DTPO] it=87/150 step=869913 J_new=0.0003 kept mode=leaf gate=revert(6) cand=48.81% leaves=32 survival=54.85% best=54.85% std=33.1%
[DTPO] it=88/150 step=879912 J_new=0.0001 kept mode=leaf gate=revert(7) cand=45.54% leaves=32 survival=54.85% best=54.85% std=33.1%
[DTPO] it=89/150 step=889911 J_new=0.0000 kept mode=leaf gate=revert(8) cand=50.18% leaves=32 survival=54.85% best=54.85% std=33.1%
[DTPO] it=90/150 step=899910 J_new=0.0001 kept mode=leaf gate=revert(9) cand=53.64% leaves=32 survival=54.85% best=54.85% std=33.1%
[DTPO] it=91/150 step=909909 J_new=0.0016 kept mode=full gate=accept cand=55.76% leaves=32 survival=55.76% best=55.76% std=28.6%
[DTPO] it=92/150 step=919908 J_new=0.0010 revert mode=leaf gate=hold cand=55.76% leaves=32 survival=55.76% best=55.76% std=28.6%
[DTPO] it=93/150 step=929907 J_new=0.0009 revert mode=leaf gate=hold cand=55.76% leaves=32 survival=55.76% best=55.76% std=28.6%
[DTPO] it=94/150 step=939906 J_new=0.0002 revert mode=leaf gate=hold cand=55.76% leaves=32 survival=55.76% best=55.76% std=28.6%
[DTPO] it=95/150 step=949905 J_new=0.0001 kept mode=leaf gate=accept cand=56.45% leaves=32 survival=56.45% best=56.45% std=34.3%
[DTPO] it=96/150 step=959904 J_new=0.0024 kept mode=full gate=revert(1) cand=47.97% leaves=32 survival=56.45% best=56.45% std=34.3%
[DTPO] it=97/150 step=969903 J_new=0.0013 kept mode=leaf gate=accept cand=59.29% leaves=32 survival=59.29% best=59.29% std=33.2%
[DTPO] it=98/150 step=979902 J_new=0.0015 kept mode=leaf gate=revert(1) cand=46.93% leaves=32 survival=59.29% best=59.29% std=33.2%
[DTPO] it=99/150 step=989901 J_new=0.0011 kept mode=leaf gate=revert(2) cand=53.12% leaves=32 survival=59.29% best=59.29% std=33.2%
[DTPO] it=100/150 step=999900 J_new=0.0008 kept mode=leaf gate=revert(3) cand=52.03% leaves=32 survival=59.29% best=59.29% std=33.2%
[DTPO] it=101/150 step=1009899 J_new=0.0029 kept mode=full gate=revert(4) cand=46.25% leaves=32 survival=59.29% best=59.29% std=33.2%
[DTPO] it=102/150 step=1019898 J_new=0.0009 kept mode=leaf gate=revert(5) cand=49.54% leaves=32 survival=59.29% best=59.29% std=33.2%
[DTPO] it=103/150 step=1029897 J_new=0.0008 kept mode=leaf gate=revert(6) cand=51.03% leaves=32 survival=59.29% best=59.29% std=33.2%
[DTPO] it=104/150 step=1039896 J_new=0.0000 kept mode=leaf gate=revert(7) cand=44.68% leaves=32 survival=59.29% best=59.29% std=33.2%
[DTPO] it=105/150 step=1049895 J_new=0.0002 kept mode=leaf gate=revert(8) cand=58.38% leaves=32 survival=59.29% best=59.29% std=33.2%
[DTPO] it=106/150 step=1059894 J_new=0.0014 kept mode=full gate=revert(9) cand=48.54% leaves=32 survival=59.29% best=59.29% std=33.2%
[DTPO] it=107/150 step=1069893 J_new=0.0006 kept mode=leaf gate=revert(10) cand=55.72% leaves=32 survival=59.29% best=59.29% std=33.2%
[DTPO] it=108/150 step=1079892 J_new=0.0003 kept mode=leaf gate=accept cand=59.84% leaves=32 survival=59.84% best=59.84% std=34.6%
[DTPO] it=109/150 step=1089891 J_new=0.0008 kept mode=leaf gate=revert(1) cand=52.13% leaves=32 survival=59.84% best=59.84% std=34.6%
[DTPO] it=110/150 step=1099890 J_new=0.0009 kept mode=leaf gate=revert(2) cand=52.47% leaves=32 survival=59.84% best=59.84% std=34.6%
[DTPO] it=111/150 step=1109889 J_new=0.0029 kept mode=full gate=revert(3) cand=49.94% leaves=32 survival=59.84% best=59.84% std=34.6%
[DTPO] it=112/150 step=1119888 J_new=0.0003 kept mode=leaf gate=revert(4) cand=47.01% leaves=32 survival=59.84% best=59.84% std=34.6%
[DTPO] it=113/150 step=1129887 J_new=0.0007 kept mode=leaf gate=revert(5) cand=54.52% leaves=32 survival=59.84% best=59.84% std=34.6%
[DTPO] it=114/150 step=1139886 J_new=0.0007 kept mode=leaf gate=revert(6) cand=44.95% leaves=32 survival=59.84% best=59.84% std=34.6%
[DTPO] it=115/150 step=1149885 J_new=0.0012 kept mode=leaf gate=revert(7) cand=44.98% leaves=32 survival=59.84% best=59.84% std=34.6%
[DTPO] it=116/150 step=1159884 J_new=0.0043 kept mode=full gate=revert(8) cand=49.42% leaves=32 survival=59.84% best=59.84% std=34.6%
[DTPO] it=117/150 step=1169883 J_new=0.0002 kept mode=leaf gate=revert(9) cand=42.49% leaves=32 survival=59.84% best=59.84% std=34.6%
[DTPO] it=118/150 step=1179882 J_new=0.0002 kept mode=leaf gate=revert(10) cand=46.25% leaves=32 survival=59.84% best=59.84% std=34.6%
[DTPO] it=119/150 step=1189881 J_new=0.0002 kept mode=leaf gate=revert(11) cand=50.27% leaves=32 survival=59.84% best=59.84% std=34.6%
[DTPO] it=120/150 step=1199880 J_new=0.0009 kept mode=leaf gate=revert(12) cand=53.28% leaves=32 survival=59.84% best=59.84% std=34.6%
